id,status,one_liner,relation,domain,ai_level,total_score,priority_score,price,rejection_reasons
IDEA-2026-0261,candidate,家属面向术后康复患者：围绕错题场景，AI根据错题与进度生成下一周学习计划,家属->术后康复患者,学业/错题,L2,95,83.0,19.9元/月,
IDEA-2026-0262,candidate,家属面向术后康复患者：围绕知识点场景，AI根据错题与进度生成下一周学习计划,家属->术后康复患者,学业/知识点,L2,95,83.0,19.9元/月,
IDEA-2026-0035,candidate,成年子女面向老年父母：多人排期信息收集后，AI自动给出最优排班和提醒,成年子女->老年父母,时间/排班,L2,93,82.2,19.9元/月,
IDEA-2026-0036,candidate,成年子女面向老年父母：围绕预约场景，多人排期信息收集后，AI自动给出最优排班和提醒,成年子女->老年父母,时间/预约,L2,93,82.2,19.9元/月,
IDEA-2026-0037,candidate,成年子女面向老年父母：围绕提醒场景，多人排期信息收集后，AI自动给出最优排班和提醒,成年子女->老年父母,时间/提醒,L2,93,82.2,19.9元/月,
IDEA-2026-0038,candidate,成年子女面向老年父母：围绕复诊场景，多人排期信息收集后，AI自动给出最优排班和提醒,成年子女->老年父母,时间/复诊,L2,93,82.2,19.9元/月,
IDEA-2026-0191,candidate,家属面向慢病患者：多人排期信息收集后，AI自动给出最优排班和提醒,家属->慢病患者,时间/排班,L2,93,82.2,19.9元/月,
IDEA-2026-0192,candidate,家属面向慢病患者：围绕预约场景，多人排期信息收集后，AI自动给出最优排班和提醒,家属->慢病患者,时间/预约,L2,93,82.2,19.9元/月,
IDEA-2026-0193,candidate,家属面向慢病患者：围绕提醒场景，多人排期信息收集后，AI自动给出最优排班和提醒,家属->慢病患者,时间/提醒,L2,93,82.2,19.9元/月,
IDEA-2026-0194,candidate,家属面向慢病患者：围绕复诊场景，多人排期信息收集后，AI自动给出最优排班和提醒,家属->慢病患者,时间/复诊,L2,93,82.2,19.9元/月,
IDEA-2026-0269,candidate,家属面向术后康复患者：多人排期信息收集后，AI自动给出最优排班和提醒,家属->术后康复患者,时间/排班,L2,93,82.2,19.9元/月,
IDEA-2026-0270,candidate,家属面向术后康复患者：围绕预约场景，多人排期信息收集后，AI自动给出最优排班和提醒,家属->术后康复患者,时间/预约,L2,93,82.2,19.9元/月,
IDEA-2026-0271,candidate,家属面向术后康复患者：围绕提醒场景，多人排期信息收集后，AI自动给出最优排班和提醒,家属->术后康复患者,时间/提醒,L2,93,82.2,19.9元/月,
IDEA-2026-0272,candidate,家属面向术后康复患者：围绕复诊场景，多人排期信息收集后，AI自动给出最优排班和提醒,家属->术后康复患者,时间/复诊,L2,93,82.2,19.9元/月,
IDEA-2026-0013,candidate,成年子女面向老年父母：拍检查结果，AI自动生成给家属看的健康摘要,成年子女->老年父母,健康/体检,L2,92,81.8,19.9元/月,
IDEA-2026-0014,candidate,成年子女面向老年父母：围绕饮食记录，拍检查结果，AI自动生成给家属看的健康摘要,成年子女->老年父母,健康/饮食,L2,92,81.8,19.9元/月,
IDEA-2026-0015,candidate,成年子女面向老年父母：围绕用药记录，拍检查结果，AI自动生成给家属看的健康摘要,成年子女->老年父母,健康/用药,L2,92,81.8,19.9元/月,
IDEA-2026-0016,candidate,成年子女面向老年父母：围绕体征记录，拍检查结果，AI自动生成给家属看的健康摘要,成年子女->老年父母,健康/体征,L2,92,81.8,19.9元/月,
IDEA-2026-0017,candidate,成年子女面向老年父母：围绕康复记录，拍检查结果，AI自动生成给家属看的健康摘要,成年子女->老年父母,健康/康复,L2,92,81.8,19.9元/月,
IDEA-2026-0018,candidate,成年子女面向老年父母：围绕孕产记录，拍检查结果，AI自动生成给家属看的健康摘要,成年子女->老年父母,健康/孕产,L2,92,81.8,19.9元/月,
IDEA-2026-0169,candidate,家属面向慢病患者：拍检查结果，AI自动生成给家属看的健康摘要,家属->慢病患者,健康/体检,L2,92,81.8,19.9元/月,
IDEA-2026-0170,candidate,家属面向慢病患者：围绕饮食记录，拍检查结果，AI自动生成给家属看的健康摘要,家属->慢病患者,健康/饮食,L2,92,81.8,19.9元/月,
IDEA-2026-0171,candidate,家属面向慢病患者：围绕用药记录，拍检查结果，AI自动生成给家属看的健康摘要,家属->慢病患者,健康/用药,L2,92,81.8,19.9元/月,
IDEA-2026-0172,candidate,家属面向慢病患者：围绕体征记录，拍检查结果，AI自动生成给家属看的健康摘要,家属->慢病患者,健康/体征,L2,92,81.8,19.9元/月,
IDEA-2026-0173,candidate,家属面向慢病患者：围绕康复记录，拍检查结果，AI自动生成给家属看的健康摘要,家属->慢病患者,健康/康复,L2,92,81.8,19.9元/月,
IDEA-2026-0174,candidate,家属面向慢病患者：围绕孕产记录，拍检查结果，AI自动生成给家属看的健康摘要,家属->慢病患者,健康/孕产,L2,92,81.8,19.9元/月,
IDEA-2026-0247,candidate,家属面向术后康复患者：拍检查结果，AI自动生成给家属看的健康摘要,家属->术后康复患者,健康/体检,L2,92,81.8,19.9元/月,
IDEA-2026-0248,candidate,家属面向术后康复患者：围绕饮食记录，拍检查结果，AI自动生成给家属看的健康摘要,家属->术后康复患者,健康/饮食,L2,92,81.8,19.9元/月,
IDEA-2026-0249,candidate,家属面向术后康复患者：围绕用药记录，拍检查结果，AI自动生成给家属看的健康摘要,家属->术后康复患者,健康/用药,L2,92,81.8,19.9元/月,
IDEA-2026-0250,candidate,家属面向术后康复患者：围绕体征记录，拍检查结果，AI自动生成给家属看的健康摘要,家属->术后康复患者,健康/体征,L2,92,81.8,19.9元/月,
IDEA-2026-0251,candidate,家属面向术后康复患者：围绕康复记录，拍检查结果，AI自动生成给家属看的健康摘要,家属->术后康复患者,健康/康复,L2,92,81.8,19.9元/月,
IDEA-2026-0252,candidate,家属面向术后康复患者：围绕孕产记录，拍检查结果，AI自动生成给家属看的健康摘要,家属->术后康复患者,健康/孕产,L2,92,81.8,19.9元/月,
IDEA-2026-0397,candidate,培训班老师面向学员家长：AI根据错题与进度生成下一周学习计划,培训班老师->学员家长,学业/复盘,L2,89,79.6,39.0元/月,
IDEA-2026-0398,candidate,培训班老师面向学员家长：围绕作业场景，AI根据错题与进度生成下一周学习计划,培训班老师->学员家长,学业/作业,L2,89,79.6,39.0元/月,
IDEA-2026-0399,candidate,培训班老师面向学员家长：围绕考试场景，AI根据错题与进度生成下一周学习计划,培训班老师->学员家长,学业/考试,L2,89,79.6,39.0元/月,
IDEA-2026-0400,candidate,培训班老师面向学员家长：围绕错题场景，AI根据错题与进度生成下一周学习计划,培训班老师->学员家长,学业/错题,L2,89,79.6,39.0元/月,
IDEA-2026-0401,candidate,培训班老师面向学员家长：围绕知识点场景，AI根据错题与进度生成下一周学习计划,培训班老师->学员家长,学业/知识点,L2,89,79.6,39.0元/月,
IDEA-2026-0402,candidate,培训班老师面向学员家长：AI生成学员进步报告并自动发给家长,培训班老师->学员家长,技能/乐器,L2,89,79.6,39.0元/月,
IDEA-2026-0403,candidate,培训班老师面向学员家长：围绕口语场景，AI生成学员进步报告并自动发给家长,培训班老师->学员家长,技能/口语,L2,89,79.6,39.0元/月,
IDEA-2026-0404,candidate,培训班老师面向学员家长：围绕书法场景，AI生成学员进步报告并自动发给家长,培训班老师->学员家长,技能/书法,L2,89,79.6,39.0元/月,
IDEA-2026-0405,candidate,培训班老师面向学员家长：围绕写作场景，AI生成学员进步报告并自动发给家长,培训班老师->学员家长,技能/写作,L2,89,79.6,39.0元/月,
IDEA-2026-0406,candidate,培训班老师面向学员家长：围绕健身场景，AI生成学员进步报告并自动发给家长,培训班老师->学员家长,技能/健身,L2,89,79.6,39.0元/月,
IDEA-2026-0407,candidate,培训班老师面向学员家长：围绕绘画场景，AI生成学员进步报告并自动发给家长,培训班老师->学员家长,技能/绘画,L2,89,79.6,39.0元/月,
IDEA-2026-0408,candidate,培训班老师面向学员家长：上传作品或动作片段，AI评估质量并给出改进建议,培训班老师->学员家长,技能/健身,L2,89,79.6,39.0元/月,
IDEA-2026-0409,candidate,培训班老师面向学员家长：围绕乐器场景，上传作品或动作片段，AI评估质量并给出改进建议,培训班老师->学员家长,技能/乐器,L2,89,79.6,39.0元/月,
IDEA-2026-0410,candidate,培训班老师面向学员家长：围绕口语场景，上传作品或动作片段，AI评估质量并给出改进建议,培训班老师->学员家长,技能/口语,L2,89,79.6,39.0元/月,
IDEA-2026-0411,candidate,培训班老师面向学员家长：围绕书法场景，上传作品或动作片段，AI评估质量并给出改进建议,培训班老师->学员家长,技能/书法,L2,89,79.6,39.0元/月,
IDEA-2026-0412,candidate,培训班老师面向学员家长：围绕写作场景，上传作品或动作片段，AI评估质量并给出改进建议,培训班老师->学员家长,技能/写作,L2,89,79.6,39.0元/月,
IDEA-2026-0413,candidate,培训班老师面向学员家长：围绕绘画场景，上传作品或动作片段，AI评估质量并给出改进建议,培训班老师->学员家长,技能/绘画,L2,89,79.6,39.0元/月,
IDEA-2026-0414,candidate,培训班老师面向学员家长：收集群内反馈，AI自动总结重点并输出执行建议,培训班老师->学员家长,活动/通知,L2,89,79.6,39.0元/月,
IDEA-2026-0415,candidate,培训班老师面向学员家长：围绕签到流程，收集群内反馈，AI自动总结重点并输出执行建议,培训班老师->学员家长,活动/签到,L2,89,79.6,39.0元/月,
IDEA-2026-0416,candidate,培训班老师面向学员家长：围绕报名流程，收集群内反馈，AI自动总结重点并输出执行建议,培训班老师->学员家长,活动/报名,L2,89,79.6,39.0元/月,
IDEA-2026-0417,candidate,培训班老师面向学员家长：围绕组织流程，收集群内反馈，AI自动总结重点并输出执行建议,培训班老师->学员家长,活动/组织,L2,89,79.6,39.0元/月,
IDEA-2026-0525,candidate,社区干部面向居民：AI根据错题与进度生成下一周学习计划,社区干部->居民,学业/复盘,L2,89,79.6,39.0元/月,
IDEA-2026-0526,candidate,社区干部面向居民：围绕作业场景，AI根据错题与进度生成下一周学习计划,社区干部->居民,学业/作业,L2,89,79.6,39.0元/月,
IDEA-2026-0527,candidate,社区干部面向居民：围绕考试场景，AI根据错题与进度生成下一周学习计划,社区干部->居民,学业/考试,L2,89,79.6,39.0元/月,
IDEA-2026-0528,candidate,社区干部面向居民：围绕错题场景，AI根据错题与进度生成下一周学习计划,社区干部->居民,学业/错题,L2,89,79.6,39.0元/月,
IDEA-2026-0529,candidate,社区干部面向居民：围绕知识点场景，AI根据错题与进度生成下一周学习计划,社区干部->居民,学业/知识点,L2,89,79.6,39.0元/月,
IDEA-2026-0530,candidate,社区干部面向居民：AI生成学员进步报告并自动发给家长,社区干部->居民,技能/乐器,L2,89,79.6,39.0元/月,
IDEA-2026-0531,candidate,社区干部面向居民：围绕口语场景，AI生成学员进步报告并自动发给家长,社区干部->居民,技能/口语,L2,89,79.6,39.0元/月,
IDEA-2026-0532,candidate,社区干部面向居民：围绕书法场景，AI生成学员进步报告并自动发给家长,社区干部->居民,技能/书法,L2,89,79.6,39.0元/月,
IDEA-2026-0533,candidate,社区干部面向居民：围绕写作场景，AI生成学员进步报告并自动发给家长,社区干部->居民,技能/写作,L2,89,79.6,39.0元/月,
IDEA-2026-0534,candidate,社区干部面向居民：围绕健身场景，AI生成学员进步报告并自动发给家长,社区干部->居民,技能/健身,L2,89,79.6,39.0元/月,
IDEA-2026-0535,candidate,社区干部面向居民：围绕绘画场景，AI生成学员进步报告并自动发给家长,社区干部->居民,技能/绘画,L2,89,79.6,39.0元/月,
IDEA-2026-0536,candidate,社区干部面向居民：上传作品或动作片段，AI评估质量并给出改进建议,社区干部->居民,技能/健身,L2,89,79.6,39.0元/月,
IDEA-2026-0537,candidate,社区干部面向居民：围绕乐器场景，上传作品或动作片段，AI评估质量并给出改进建议,社区干部->居民,技能/乐器,L2,89,79.6,39.0元/月,
IDEA-2026-0538,candidate,社区干部面向居民：围绕口语场景，上传作品或动作片段，AI评估质量并给出改进建议,社区干部->居民,技能/口语,L2,89,79.6,39.0元/月,
IDEA-2026-0539,candidate,社区干部面向居民：围绕书法场景，上传作品或动作片段，AI评估质量并给出改进建议,社区干部->居民,技能/书法,L2,89,79.6,39.0元/月,
IDEA-2026-0540,candidate,社区干部面向居民：围绕写作场景，上传作品或动作片段，AI评估质量并给出改进建议,社区干部->居民,技能/写作,L2,89,79.6,39.0元/月,
IDEA-2026-0541,candidate,社区干部面向居民：围绕绘画场景，上传作品或动作片段，AI评估质量并给出改进建议,社区干部->居民,技能/绘画,L2,89,79.6,39.0元/月,
IDEA-2026-0542,candidate,社区干部面向居民：收集群内反馈，AI自动总结重点并输出执行建议,社区干部->居民,活动/通知,L2,89,79.6,39.0元/月,
IDEA-2026-0543,candidate,社区干部面向居民：围绕签到流程，收集群内反馈，AI自动总结重点并输出执行建议,社区干部->居民,活动/签到,L2,89,79.6,39.0元/月,
IDEA-2026-0544,candidate,社区干部面向居民：围绕报名流程，收集群内反馈，AI自动总结重点并输出执行建议,社区干部->居民,活动/报名,L2,89,79.6,39.0元/月,
IDEA-2026-0545,candidate,社区干部面向居民：围绕组织流程，收集群内反馈，AI自动总结重点并输出执行建议,社区干部->居民,活动/组织,L2,89,79.6,39.0元/月,
IDEA-2026-0418,candidate,培训班老师面向学员家长：多人排期信息收集后，AI自动给出最优排班和提醒,培训班老师->学员家长,时间/排班,L2,87,78.8,39.0元/月,
IDEA-2026-0419,candidate,培训班老师面向学员家长：围绕预约场景，多人排期信息收集后，AI自动给出最优排班和提醒,培训班老师->学员家长,时间/预约,L2,87,78.8,39.0元/月,
IDEA-2026-0420,candidate,培训班老师面向学员家长：围绕提醒场景，多人排期信息收集后，AI自动给出最优排班和提醒,培训班老师->学员家长,时间/提醒,L2,87,78.8,39.0元/月,
IDEA-2026-0421,candidate,培训班老师面向学员家长：围绕复诊场景，多人排期信息收集后，AI自动给出最优排班和提醒,培训班老师->学员家长,时间/复诊,L2,87,78.8,39.0元/月,
IDEA-2026-0546,candidate,社区干部面向居民：多人排期信息收集后，AI自动给出最优排班和提醒,社区干部->居民,时间/排班,L2,87,78.8,39.0元/月,
IDEA-2026-0547,candidate,社区干部面向居民：围绕预约场景，多人排期信息收集后，AI自动给出最优排班和提醒,社区干部->居民,时间/预约,L2,87,78.8,39.0元/月,
IDEA-2026-0548,candidate,社区干部面向居民：围绕提醒场景，多人排期信息收集后，AI自动给出最优排班和提醒,社区干部->居民,时间/提醒,L2,87,78.8,39.0元/月,
IDEA-2026-0549,candidate,社区干部面向居民：围绕复诊场景，多人排期信息收集后，AI自动给出最优排班和提醒,社区干部->居民,时间/复诊,L2,87,78.8,39.0元/月,
IDEA-2026-0391,candidate,培训班老师面向学员家长：拍检查结果，AI自动生成给家属看的健康摘要,培训班老师->学员家长,健康/体检,L2,86,78.4,39.0元/月,
IDEA-2026-0392,candidate,培训班老师面向学员家长：围绕饮食记录，拍检查结果，AI自动生成给家属看的健康摘要,培训班老师->学员家长,健康/饮食,L2,86,78.4,39.0元/月,
IDEA-2026-0393,candidate,培训班老师面向学员家长：围绕用药记录，拍检查结果，AI自动生成给家属看的健康摘要,培训班老师->学员家长,健康/用药,L2,86,78.4,39.0元/月,
IDEA-2026-0394,candidate,培训班老师面向学员家长：围绕体征记录，拍检查结果，AI自动生成给家属看的健康摘要,培训班老师->学员家长,健康/体征,L2,86,78.4,39.0元/月,
IDEA-2026-0395,candidate,培训班老师面向学员家长：围绕康复记录，拍检查结果，AI自动生成给家属看的健康摘要,培训班老师->学员家长,健康/康复,L2,86,78.4,39.0元/月,
IDEA-2026-0396,candidate,培训班老师面向学员家长：围绕孕产记录，拍检查结果，AI自动生成给家属看的健康摘要,培训班老师->学员家长,健康/孕产,L2,86,78.4,39.0元/月,
IDEA-2026-0519,candidate,社区干部面向居民：拍检查结果，AI自动生成给家属看的健康摘要,社区干部->居民,健康/体检,L2,86,78.4,39.0元/月,
IDEA-2026-0520,candidate,社区干部面向居民：围绕饮食记录，拍检查结果，AI自动生成给家属看的健康摘要,社区干部->居民,健康/饮食,L2,86,78.4,39.0元/月,
IDEA-2026-0521,candidate,社区干部面向居民：围绕用药记录，拍检查结果，AI自动生成给家属看的健康摘要,社区干部->居民,健康/用药,L2,86,78.4,39.0元/月,
IDEA-2026-0522,candidate,社区干部面向居民：围绕体征记录，拍检查结果，AI自动生成给家属看的健康摘要,社区干部->居民,健康/体征,L2,86,78.4,39.0元/月,
IDEA-2026-0523,candidate,社区干部面向居民：围绕康复记录，拍检查结果，AI自动生成给家属看的健康摘要,社区干部->居民,健康/康复,L2,86,78.4,39.0元/月,
IDEA-2026-0524,candidate,社区干部面向居民：围绕孕产记录，拍检查结果，AI自动生成给家属看的健康摘要,社区干部->居民,健康/孕产,L2,86,78.4,39.0元/月,
IDEA-2026-0759,candidate,同班家长面向家长：共同记录症状与诱因，AI识别高风险模式并提醒复查,同班家长->家长,健康/康复,L3,76,78.4,29.9元/月,
IDEA-2026-0760,candidate,同班家长面向家长：围绕饮食记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,同班家长->家长,健康/饮食,L3,76,78.4,29.9元/月,
IDEA-2026-0761,candidate,同班家长面向家长：围绕用药记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,同班家长->家长,健康/用药,L3,76,78.4,29.9元/月,
IDEA-2026-0762,candidate,同班家长面向家长：围绕体检记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,同班家长->家长,健康/体检,L3,76,78.4,29.9元/月,
IDEA-2026-0763,candidate,同班家长面向家长：围绕体征记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,同班家长->家长,健康/体征,L3,76,78.4,29.9元/月,
IDEA-2026-0764,candidate,同班家长面向家长：围绕孕产记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,同班家长->家长,健康/孕产,L3,76,78.4,29.9元/月,
IDEA-2026-0461,candidate,体育教练面向学员：AI根据错题与进度生成下一周学习计划,体育教练->学员,学业/复盘,L2,89,76.6,39.0元/月,
IDEA-2026-0462,candidate,体育教练面向学员：围绕作业场景，AI根据错题与进度生成下一周学习计划,体育教练->学员,学业/作业,L2,89,76.6,39.0元/月,
IDEA-2026-0463,candidate,体育教练面向学员：围绕考试场景，AI根据错题与进度生成下一周学习计划,体育教练->学员,学业/考试,L2,89,76.6,39.0元/月,
IDEA-2026-0464,candidate,体育教练面向学员：围绕错题场景，AI根据错题与进度生成下一周学习计划,体育教练->学员,学业/错题,L2,89,76.6,39.0元/月,
IDEA-2026-0465,candidate,体育教练面向学员：围绕知识点场景，AI根据错题与进度生成下一周学习计划,体育教练->学员,学业/知识点,L2,89,76.6,39.0元/月,
IDEA-2026-0466,candidate,体育教练面向学员：AI生成学员进步报告并自动发给家长,体育教练->学员,技能/乐器,L2,89,76.6,39.0元/月,
IDEA-2026-0467,candidate,体育教练面向学员：围绕口语场景，AI生成学员进步报告并自动发给家长,体育教练->学员,技能/口语,L2,89,76.6,39.0元/月,
IDEA-2026-0468,candidate,体育教练面向学员：围绕书法场景，AI生成学员进步报告并自动发给家长,体育教练->学员,技能/书法,L2,89,76.6,39.0元/月,
IDEA-2026-0469,candidate,体育教练面向学员：围绕写作场景，AI生成学员进步报告并自动发给家长,体育教练->学员,技能/写作,L2,89,76.6,39.0元/月,
IDEA-2026-0470,candidate,体育教练面向学员：围绕健身场景，AI生成学员进步报告并自动发给家长,体育教练->学员,技能/健身,L2,89,76.6,39.0元/月,
IDEA-2026-0471,candidate,体育教练面向学员：围绕绘画场景，AI生成学员进步报告并自动发给家长,体育教练->学员,技能/绘画,L2,89,76.6,39.0元/月,
IDEA-2026-0472,candidate,体育教练面向学员：上传作品或动作片段，AI评估质量并给出改进建议,体育教练->学员,技能/健身,L2,89,76.6,39.0元/月,
IDEA-2026-0473,candidate,体育教练面向学员：围绕乐器场景，上传作品或动作片段，AI评估质量并给出改进建议,体育教练->学员,技能/乐器,L2,89,76.6,39.0元/月,
IDEA-2026-0474,candidate,体育教练面向学员：围绕口语场景，上传作品或动作片段，AI评估质量并给出改进建议,体育教练->学员,技能/口语,L2,89,76.6,39.0元/月,
IDEA-2026-0475,candidate,体育教练面向学员：围绕书法场景，上传作品或动作片段，AI评估质量并给出改进建议,体育教练->学员,技能/书法,L2,89,76.6,39.0元/月,
IDEA-2026-0476,candidate,体育教练面向学员：围绕写作场景，上传作品或动作片段，AI评估质量并给出改进建议,体育教练->学员,技能/写作,L2,89,76.6,39.0元/月,
IDEA-2026-0477,candidate,体育教练面向学员：围绕绘画场景，上传作品或动作片段，AI评估质量并给出改进建议,体育教练->学员,技能/绘画,L2,89,76.6,39.0元/月,
IDEA-2026-0478,candidate,体育教练面向学员：收集群内反馈，AI自动总结重点并输出执行建议,体育教练->学员,活动/通知,L2,89,76.6,39.0元/月,
IDEA-2026-0479,candidate,体育教练面向学员：围绕签到流程，收集群内反馈，AI自动总结重点并输出执行建议,体育教练->学员,活动/签到,L2,89,76.6,39.0元/月,
IDEA-2026-0480,candidate,体育教练面向学员：围绕报名流程，收集群内反馈，AI自动总结重点并输出执行建议,体育教练->学员,活动/报名,L2,89,76.6,39.0元/月,
IDEA-2026-0481,candidate,体育教练面向学员：围绕组织流程，收集群内反馈，AI自动总结重点并输出执行建议,体育教练->学员,活动/组织,L2,89,76.6,39.0元/月,
IDEA-2026-0482,candidate,体育教练面向学员：多人排期信息收集后，AI自动给出最优排班和提醒,体育教练->学员,时间/排班,L2,87,75.8,39.0元/月,
IDEA-2026-0483,candidate,体育教练面向学员：围绕预约场景，多人排期信息收集后，AI自动给出最优排班和提醒,体育教练->学员,时间/预约,L2,87,75.8,39.0元/月,
IDEA-2026-0484,candidate,体育教练面向学员：围绕提醒场景，多人排期信息收集后，AI自动给出最优排班和提醒,体育教练->学员,时间/提醒,L2,87,75.8,39.0元/月,
IDEA-2026-0485,candidate,体育教练面向学员：围绕复诊场景，多人排期信息收集后，AI自动给出最优排班和提醒,体育教练->学员,时间/复诊,L2,87,75.8,39.0元/月,
IDEA-2026-0731,candidate,病友面向病友：共同记录症状与诱因，AI识别高风险模式并提醒复查,病友->病友,健康/康复,L3,77,75.8,29.9元/月,
IDEA-2026-0732,candidate,病友面向病友：围绕饮食记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,病友->病友,健康/饮食,L3,77,75.8,29.9元/月,
IDEA-2026-0733,candidate,病友面向病友：围绕用药记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,病友->病友,健康/用药,L3,77,75.8,29.9元/月,
IDEA-2026-0734,candidate,病友面向病友：围绕体检记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,病友->病友,健康/体检,L3,77,75.8,29.9元/月,
IDEA-2026-0735,candidate,病友面向病友：围绕体征记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,病友->病友,健康/体征,L3,77,75.8,29.9元/月,
IDEA-2026-0736,candidate,病友面向病友：围绕孕产记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,病友->病友,健康/孕产,L3,77,75.8,29.9元/月,
IDEA-2026-0455,candidate,体育教练面向学员：拍检查结果，AI自动生成给家属看的健康摘要,体育教练->学员,健康/体检,L2,86,75.4,39.0元/月,
IDEA-2026-0456,candidate,体育教练面向学员：围绕饮食记录，拍检查结果，AI自动生成给家属看的健康摘要,体育教练->学员,健康/饮食,L2,86,75.4,39.0元/月,
IDEA-2026-0457,candidate,体育教练面向学员：围绕用药记录，拍检查结果，AI自动生成给家属看的健康摘要,体育教练->学员,健康/用药,L2,86,75.4,39.0元/月,
IDEA-2026-0458,candidate,体育教练面向学员：围绕体征记录，拍检查结果，AI自动生成给家属看的健康摘要,体育教练->学员,健康/体征,L2,86,75.4,39.0元/月,
IDEA-2026-0459,candidate,体育教练面向学员：围绕康复记录，拍检查结果，AI自动生成给家属看的健康摘要,体育教练->学员,健康/康复,L2,86,75.4,39.0元/月,
IDEA-2026-0460,candidate,体育教练面向学员：围绕孕产记录，拍检查结果，AI自动生成给家属看的健康摘要,体育教练->学员,健康/孕产,L2,86,75.4,39.0元/月,
IDEA-2026-0701,candidate,培训机构面向付费学员：AI生成学员进步报告并自动发给家长,培训机构->付费学员,技能/乐器,L2,81,73.4,39.0元/月,
IDEA-2026-0702,candidate,培训机构面向付费学员：围绕口语场景，AI生成学员进步报告并自动发给家长,培训机构->付费学员,技能/口语,L2,81,73.4,39.0元/月,
IDEA-2026-0703,candidate,培训机构面向付费学员：围绕书法场景，AI生成学员进步报告并自动发给家长,培训机构->付费学员,技能/书法,L2,81,73.4,39.0元/月,
IDEA-2026-0704,candidate,培训机构面向付费学员：围绕写作场景，AI生成学员进步报告并自动发给家长,培训机构->付费学员,技能/写作,L2,81,73.4,39.0元/月,
IDEA-2026-0705,candidate,培训机构面向付费学员：围绕健身场景，AI生成学员进步报告并自动发给家长,培训机构->付费学员,技能/健身,L2,81,73.4,39.0元/月,
IDEA-2026-0706,candidate,培训机构面向付费学员：围绕绘画场景，AI生成学员进步报告并自动发给家长,培训机构->付费学员,技能/绘画,L2,81,73.4,39.0元/月,
IDEA-2026-0707,candidate,培训机构面向付费学员：记录工时与收入，AI自动核算应得工资并生成追款凭证,培训机构->付费学员,金钱/工时,L2,81,73.4,39.0元/月,
IDEA-2026-0708,candidate,培训机构面向付费学员：围绕工资管理，记录工时与收入，AI自动核算应得工资并生成追款凭证,培训机构->付费学员,金钱/工资,L2,81,73.4,39.0元/月,
IDEA-2026-0709,candidate,培训机构面向付费学员：围绕记账管理，记录工时与收入，AI自动核算应得工资并生成追款凭证,培训机构->付费学员,金钱/记账,L2,81,73.4,39.0元/月,
IDEA-2026-0710,candidate,培训机构面向付费学员：围绕报销管理，记录工时与收入，AI自动核算应得工资并生成追款凭证,培训机构->付费学员,金钱/报销,L2,81,73.4,39.0元/月,
IDEA-2026-0711,candidate,培训机构面向付费学员：围绕续费管理，记录工时与收入，AI自动核算应得工资并生成追款凭证,培训机构->付费学员,金钱/续费,L2,81,73.4,39.0元/月,
IDEA-2026-0712,candidate,培训机构面向付费学员：收集群内反馈，AI自动总结重点并输出执行建议,培训机构->付费学员,活动/通知,L2,81,73.4,39.0元/月,
IDEA-2026-0713,candidate,培训机构面向付费学员：围绕签到流程，收集群内反馈，AI自动总结重点并输出执行建议,培训机构->付费学员,活动/签到,L2,81,73.4,39.0元/月,
IDEA-2026-0714,candidate,培训机构面向付费学员：围绕报名流程，收集群内反馈，AI自动总结重点并输出执行建议,培训机构->付费学员,活动/报名,L2,81,73.4,39.0元/月,
IDEA-2026-0715,candidate,培训机构面向付费学员：围绕组织流程，收集群内反馈，AI自动总结重点并输出执行建议,培训机构->付费学员,活动/组织,L2,81,73.4,39.0元/月,
IDEA-2026-0671,candidate,小时工/兼职面向自我利益保护：AI生成学员进步报告并自动发给家长,小时工/兼职->自我利益保护,技能/乐器,L2,83,72.2,39.0元/月,
IDEA-2026-0672,candidate,小时工/兼职面向自我利益保护：围绕口语场景，AI生成学员进步报告并自动发给家长,小时工/兼职->自我利益保护,技能/口语,L2,83,72.2,39.0元/月,
IDEA-2026-0673,candidate,小时工/兼职面向自我利益保护：围绕书法场景，AI生成学员进步报告并自动发给家长,小时工/兼职->自我利益保护,技能/书法,L2,83,72.2,39.0元/月,
IDEA-2026-0674,candidate,小时工/兼职面向自我利益保护：围绕写作场景，AI生成学员进步报告并自动发给家长,小时工/兼职->自我利益保护,技能/写作,L2,83,72.2,39.0元/月,
IDEA-2026-0675,candidate,小时工/兼职面向自我利益保护：围绕健身场景，AI生成学员进步报告并自动发给家长,小时工/兼职->自我利益保护,技能/健身,L2,83,72.2,39.0元/月,
IDEA-2026-0676,candidate,小时工/兼职面向自我利益保护：围绕绘画场景，AI生成学员进步报告并自动发给家长,小时工/兼职->自我利益保护,技能/绘画,L2,83,72.2,39.0元/月,
IDEA-2026-0677,candidate,小时工/兼职面向自我利益保护：记录工时与收入，AI自动核算应得工资并生成追款凭证,小时工/兼职->自我利益保护,金钱/工时,L2,83,72.2,39.0元/月,
